試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-12-12,千葉ZELVA,奈良ドリーマーズ,3,1,1,21,L,冷水亮,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,11,0,55.0,0
2015-12-12,千葉ZELVA,奈良ドリーマーズ,3,1,1,25,,石田将太,4,■,■,■,■,nan,24,11,1,45.8,41.7,2.75,0,0,0,-,3,0.75,16,1,2,5,14.1,2,1,0,50.0,15
2015-12-12,千葉ZELVA,奈良ドリーマーズ,3,1,1,28,,関根翔太,4,■,■,■,■,nan,21,13,1,61.9,57.1,3.25,2,1,0,50.0,1,0.25,10,0,4,3,7.5,0,0,0,-,14
2015-12-12,千葉ZELVA,奈良ドリーマーズ,3,1,1,29,,大井手脩輔,3,nan,□,■,□,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,8,2,1,3,34.4,3,2,0,66.7,2
2015-12-12,千葉ZELVA,奈良ドリーマーズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,122,53,6,43.4,38.5,13.25,5,2,0,40.0,6,1.50,92,8,15,35,17.3,69,41,0,59.4,67
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,1,,渡邊徹,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,2,L,米村尊,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,19,0,54.3,0
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,3,,松島真,3,■,■,nan,□,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,8,1,1,5,25.6,0,0,0,-,1
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,4,,下町浩二,2,■,■,nan,nan,nan,5,3,1,60.0,40.0,1.50,0,0,0,-,1,0.50,3,0,0,1,8.3,0,0,0,-,4
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,5,,清水久雄,4,■,■,■,■,nan,12,4,1,33.3,25.0,1.00,0,0,0,-,0,-,13,0,1,4,7.7,20,10,0,50.0,4
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,6,,岩田晃祐,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,7,,野口将秀,4,■,■,■,■,nan,54,21,2,38.9,35.2,5.25,15,7,0,46.7,1,0.25,11,0,1,4,9.1,1,1,0,100.0,22
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,9,,河田浩忠,4,■,■,■,■,nan,16,8,2,50.0,37.5,2.00,0,0,0,-,0,-,14,1,2,5,14.6,8,5,0,62.5,9
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,10,L,柿木秀人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,11,,森啓汰,2,nan,nan,■,■,nan,13,2,1,15.4,7.7,1.00,1,1,0,100.0,0,-,13,2,3,5,21.9,9,3,0,33.3,4
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,12,,古牧佑太,3,nan,□,■,■,nan,6,2,1,33.3,16.7,0.67,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,2
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,13,,田中佑輔,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,14,,久堀雄世,4,■,■,■,■,nan,15,6,1,40.0,33.3,1.50,0,0,0,-,1,0.25,8,0,2,1,3.1,0,0,0,-,7
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,15,,山下博史,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,0
2015-12-12,奈良ドリーマーズ,千葉ZELVA,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,123,46,9,37.4,30.1,11.50,16,8,0,50.0,3,0.75,80,4,11,28,12.8,73,38,0,52.1,53
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,1,,岡本侑,3,■,■,■,nan,nan,14,6,2,42.9,28.6,2.00,5,2,1,40.0,1,0.33,16,2,2,8,22.5,30,24,0,80.0,9
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,2,,尾松航洋,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,3,25.0,0,0,0,-,0
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,3,L,長濱裕,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,16,0,94.1,0
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,4,,今田善仁,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,3,25.0,0,0,0,-,0
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,5,L,大賀惠介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,6,,塩大地,3,■,■,■,nan,nan,16,10,2,62.5,50.0,3.33,0,0,0,-,1,0.33,10,0,1,3,7.5,0,0,0,-,11
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,7,,田畑翔伍,3,■,■,■,nan,nan,9,2,1,22.2,11.1,0.67,0,0,0,-,0,-,8,0,5,2,6.2,8,4,0,50.0,2
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,8,,福田好秀,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,9,,内園徹,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,10,,松本永志,3,■,■,■,nan,nan,32,16,0,50.0,50.0,5.33,13,5,0,38.5,1,0.33,10,0,2,6,15.0,0,0,0,-,17
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,11,,毛利光生,3,■,■,■,nan,nan,2,0,1,0.0,-50.0,-,0,0,0,-,0,-,9,0,2,2,5.6,0,0,0,-,0
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,16,,山本寛生,1,nan,nan,□,nan,nan,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,2
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,18,,松田祐和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,19,,黒木隆生,3,■,■,■,nan,nan,16,13,0,81.2,81.2,4.33,1,1,0,100.0,1,0.33,10,1,0,2,15.0,0,0,0,-,15
2015-12-12,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,91,49,6,53.8,47.3,16.33,19,8,1,42.1,4,1.33,73,3,12,31,14.2,55,44,0,80.0,56
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,2,,梶野喜宏,2,□,nan,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,0.0,0,0,0,-,0
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,3,,河戸俊亮,1,nan,nan,■,nan,nan,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,2
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,6,,勝将哉,3,■,■,□,nan,nan,9,3,0,33.3,33.3,1.00,0,0,0,-,0,-,8,0,2,1,3.1,9,3,0,33.3,3
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,9,,本多駿,2,□,nan,■,nan,nan,8,4,0,50.0,50.0,2.00,2,1,0,50.0,2,1.00,5,0,0,0,0.0,9,4,0,44.4,6
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,12,,中田雄大,3,■,■,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-,0
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,13,,那須野裕進,3,■,■,■,nan,nan,7,4,1,57.1,42.9,1.33,0,0,0,-,2,0.67,7,0,0,2,7.1,0,0,0,-,6
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,14,,鳥越裕喜,3,■,■,■,nan,nan,23,9,4,39.1,21.7,3.00,5,2,2,40.0,2,0.67,10,0,1,4,10.0,0,0,0,-,11
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,15,L,山本慎人,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,16,L,大原悠,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,11,0,57.9,0
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,19,,清水夢斗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,20,,北村將,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,3,0,0,0.0,0
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,22,,川口喬,2,■,■,nan,nan,nan,7,3,1,42.9,28.6,1.50,0,0,0,-,0,-,11,0,2,1,2.3,0,0,0,-,3
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,23,,米澤寛武,3,■,■,■,nan,nan,18,10,2,55.6,44.4,3.33,0,0,0,-,0,-,7,0,1,0,0.0,20,9,0,45.0,10
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,30,,濱本豊,2,nan,□,□,nan,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2015-12-12,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,76,36,8,47.4,36.8,12.00,7,3,2,42.9,6,2.00,63,0,8,11,4.4,60,27,0,45.0,42
2015-12-13,東京トヨペットグリーンスパークル,千葉ZELVA,1,3,0,1,,伊藤優介,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,3,0,1,1,8.3,3,0,0,0.0,0
2015-12-13,東京トヨペットグリーンスパークル,千葉ZELVA,1,3,0,2,,早川紘司,4,■,■,■,■,nan,22,9,4,40.9,22.7,2.25,0,0,0,-,2,0.50,15,0,1,6,10.0,23,13,0,56.5,11
2015-12-13,東京トヨペットグリーンスパークル,千葉ZELVA,1,3,0,6,,大貫智博,4,■,■,■,■,nan,10,3,0,30.0,30.0,0.75,0,0,0,-,0,-,18,0,1,4,5.6,0,0,0,-,3
2015-12-13,東京トヨペットグリーンスパークル,千葉ZELVA,1,3,0,7,,新妻知之,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-13,東京トヨペットグリーンスパークル,千葉ZELVA,1,3,0,8,,西片圭佑,4,■,■,■,■,nan,37,13,0,35.1,35.1,3.25,8,1,0,12.5,2,0.50,16,1,3,1,7.8,2,1,0,50.0,16
2015-12-13,東京トヨペットグリーンスパークル,千葉ZELVA,1,3,0,9,L,大澤満,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,20,0,55.6,0
2015-12-13,東京トヨペットグリーンスパークル,千葉ZELVA,1,3,0,12,,橋本淳,4,■,■,■,■,nan,9,6,0,66.7,66.7,1.50,0,0,0,-,0,-,14,2,3,2,16.4,0,0,0,-,8
2015-12-13,東京トヨペットグリーンスパークル,千葉ZELVA,1,3,0,13,,小関和樹,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,1,0.25,17,1,2,1,7.4,1,0,0,0.0,3
2015-12-13,東京トヨペットグリーンスパークル,千葉ZELVA,1,3,0,16,,松本敬三,4,■,■,■,■,nan,51,21,6,41.2,29.4,5.25,6,1,1,16.7,0,-,8,0,0,2,6.2,17,11,0,64.7,21
2015-12-13,東京トヨペットグリーンスパークル,千葉ZELVA,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,131,53,10,40.5,32.8,13.25,15,2,1,13.3,5,1.25,91,4,11,17,8.8,82,45,0,54.9,62
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,3,,藤原裕和,2,nan,■,nan,■,nan,5,3,1,60.0,40.0,1.50,0,0,0,-,3,1.50,7,0,0,1,3.6,1,1,0,100.0,6
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,5,,荒木優,4,■,■,■,■,nan,7,4,0,57.1,57.1,1.00,0,0,0,-,2,0.50,21,0,3,6,7.1,0,0,0,-,6
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,10,,吉岡佳徳,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,12,,大町和幸,4,■,■,■,■,nan,32,15,2,46.9,40.6,3.75,1,0,0,0.0,1,0.25,17,1,3,8,16.5,11,10,0,90.9,17
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,13,,中野壮一朗,3,■,□,■,nan,nan,8,3,1,37.5,25.0,1.00,0,0,0,-,2,0.67,5,0,0,3,15.0,1,1,0,100.0,5
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,17,,浅野晶,4,■,■,■,■,nan,31,13,3,41.9,32.3,3.25,1,0,0,0.0,2,0.50,19,2,3,9,22.4,28,17,0,60.7,17
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,18,,上田日登,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,21,L,冷水亮,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,25,0,89.3,0
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,25,,石田将太,4,■,■,■,■,nan,27,13,4,48.1,33.3,3.25,0,0,0,-,4,1.00,15,1,1,4,13.3,3,1,0,33.3,18
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,28,,関根翔太,4,■,■,■,■,nan,13,1,1,7.7,0.0,0.25,0,0,0,-,1,0.25,9,0,2,4,11.1,0,0,0,-,2
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,29,,大井手脩輔,2,nan,□,□,nan,nan,4,1,0,25.0,25.0,0.50,0,0,0,-,0,-,2,0,0,0,0.0,5,4,0,80.0,1
2015-12-13,千葉ZELVA,東京トヨペットグリーンスパークル,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,127,53,12,41.7,32.3,13.25,2,0,0,0.0,15,3.75,97,4,12,36,13.2,77,59,0,76.6,72
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,1,,市川智之,3,■,■,■,nan,nan,10,6,0,60.0,60.0,2.00,0,0,0,-,5,1.67,7,0,1,3,10.7,0,0,0,-,11
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,4,,小林哲也,3,■,■,■,nan,nan,21,12,1,57.1,52.4,4.00,6,4,1,66.7,1,0.33,8,0,3,4,12.5,0,0,0,-,13
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,5,L,峰尾拓,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,11,0,42.3,0
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,7,,栗木勇,3,■,■,■,nan,nan,22,14,2,63.6,54.5,4.67,2,0,0,0.0,2,0.67,16,2,1,9,25.3,18,10,0,55.6,18
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,9,,小池和貴,2,■,■,nan,nan,nan,14,4,1,28.6,21.4,2.00,1,0,1,0.0,0,-,7,0,1,2,7.1,0,0,0,-,4
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,10,L,杉山嵩樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,11,,片桐成基,3,□,□,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,0,4,12.5,0,0,0,-,0
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,13,,酒井駿,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,15,,小河原拓磨,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,1,5,15.6,0,0,0,-,0
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,16,,森崎健史,3,■,■,■,nan,nan,9,5,0,55.6,55.6,1.67,0,0,0,-,3,1.00,9,0,0,3,8.3,0,0,0,-,8
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,19,,村松俊輔,1,nan,nan,□,nan,nan,5,2,1,40.0,20.0,2.00,1,1,0,100.0,0,-,1,0,1,0,0.0,0,0,0,-,2
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,20,,多田将希,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,1,0,0,0.0,0
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,25,,中谷光,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,26,,池田浩基,2,nan,□,■,nan,nan,8,3,2,37.5,12.5,1.50,0,0,0,-,1,0.50,5,0,0,1,5.0,3,2,0,66.7,4
2015-12-13,VC長野トライデンツ,奈良ドリーマーズ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,89,46,7,51.7,43.8,15.33,10,5,2,50.0,12,4.00,74,2,8,33,13.6,48,23,0,47.9,60
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,1,,渡邊徹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,2,L,米村尊,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,9,0,52.9,0
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,3,,松島真,2,■,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0,0,-,0
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,4,,下町浩二,3,■,■,■,nan,nan,9,4,1,44.4,33.3,1.33,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-,4
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,5,,清水久雄,3,■,■,■,nan,nan,6,1,0,16.7,16.7,0.33,1,0,0,0.0,2,0.67,10,2,1,1,18.5,27,15,0,55.6,5
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,6,,岩田晃祐,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,7,,野口将秀,3,■,■,■,nan,nan,52,16,2,30.8,26.9,5.33,11,5,0,45.5,0,-,8,0,1,3,9.4,5,0,0,0.0,16
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,9,,河田浩忠,3,■,■,■,nan,nan,14,4,1,28.6,21.4,1.33,3,0,1,0.0,0,-,11,0,1,5,11.4,4,3,0,75.0,4
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,10,,柿木秀人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,11,,森啓汰,2,nan,■,■,nan,nan,12,3,0,25.0,25.0,1.50,1,1,0,100.0,1,0.50,8,0,3,4,12.5,12,4,0,33.3,4
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,12,,古牧佑太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,13,L,田中佑輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,14,,久堀雄世,3,■,■,■,nan,nan,15,4,1,26.7,20.0,1.33,0,0,0,-,1,0.33,5,0,2,3,15.0,0,0,0,-,5
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,15,,山下博史,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,6.2,0,0,0,-,0
2015-12-13,奈良ドリーマーズ,VC長野トライデンツ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,108,32,5,29.6,25.0,10.67,16,6,1,37.5,4,1.33,57,2,9,23,12.9,65,31,0,47.7,38
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,1,,岡本侑,3,■,■,■,nan,nan,22,6,4,27.3,9.1,2.00,2,0,1,0.0,0,-,15,1,0,8,20.0,21,10,0,47.6,7
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,2,,尾松航洋,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,2,2,12.5,0,0,0,-,0
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,3,L,長濱裕,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,3,0,33.3,0
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,4,,今田善仁,2,□,nan,□,nan,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,3,0,2,1,8.3,0,0,0,-,1
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,5,L,大賀惠介,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,6,,塩大地,3,■,■,■,nan,nan,9,5,0,55.6,55.6,1.67,0,0,0,-,4,1.33,10,0,2,2,5.0,0,0,0,-,9
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,7,,田畑翔伍,3,■,■,■,nan,nan,16,6,0,37.5,37.5,2.00,0,0,0,-,1,0.33,9,0,1,5,13.9,16,9,0,56.2,7
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,8,,福田好秀,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,9,,内園徹,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,1,0,0,0.0,0
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,10,,松本永志,3,■,■,□,nan,nan,20,7,2,35.0,25.0,2.33,10,2,2,20.0,0,-,10,0,2,4,10.0,0,0,0,-,7
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,11,,毛利光生,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,1,0.33,9,0,1,2,5.6,0,0,0,-,2
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,16,,山本寛生,2,nan,□,■,nan,nan,7,4,0,57.1,57.1,2.00,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,4
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,18,,松田祐和,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,19,,黒木隆生,3,■,■,■,nan,nan,11,7,0,63.6,63.6,2.33,0,0,0,-,1,0.33,9,1,1,3,19.4,1,0,0,0.0,9
2015-12-13,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,89,37,6,41.6,34.8,12.33,12,2,3,16.7,7,2.33,73,2,14,27,12.0,49,22,0,44.9,46
2015-12-13,兵庫デルフィーノ,きんでんトリニティーブリッツ,0,3,0,2,,白川佑樹,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,2,3,25.8,0,0,0,-,1
2015-12-13,兵庫デルフィーノ,きんでんトリニティーブリッツ,0,3,0,3,,原田将志,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-13,兵庫デルフィーノ,きんでんトリニティーブリッツ,0,3,0,4,,川合翔太,3,■,■,■,nan,nan,30,12,3,40.0,30.0,4.00,13,5,2,38.5,2,0.67,13,2,3,9,29.6,0,0,0,-,16
2015-12-13,兵庫デルフィーノ,きんでんトリニティーブリッツ,0,3,0,7,,田中寛人,2,□,nan,■,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
